,Year,Month,Day,Trial,Ablation,Darkness,Flow,Species,Fish,Tailbeat_Num,X_Distance,Y_Distance,Z_Distance,Distance,Angle,Yaw_Heading_Diff,Pitch_Heading_Diff,Fish1_Speed,Fish2_Speed,Fish1_Accel,Fish2_Accel,Fish1_X,Fish1_Y,Fish1_Z,Fish2_X,Fish2_Y,Fish2_Z,Relative_X,Fish1_Yaw_Heading,Fish2_Yaw_Heading,Fish1_Yaw_Heading_PS,Fish2_Yaw_Heading_PS,Speed_Diff,Fish1_Speed_SD,Fish1_Speed_CV
0,2024,03,28,02,N,N,0,Neon Tetra,individual1xindividual2,1,2.2858346843593127,3.6626541400405235,0.6280336136791339,4.362854773389426,-3.141089357510034,2.7227032738072316,0.4244000844371444,1.2763041107515598,0.518284585471869,0.042778997953971054,0.20362809906807267,13.179589812305272,1.507960606174342,1.895414393852447,10.893755127945958,5.1706147462148655,1.2673807801733135,-4.316867480024457,-1.0133462361558259,2.5471371528111515,-0.012950355942755763,0.03255251553339588,0.7580195252796906,1.527794882776597,0.844502910685155
1,2024,03,28,02,N,N,0,Neon Tetra,individual1xindividual2,2,2.3248800205038203,3.776661341875968,0.5487644752579378,4.468711273987541,3.141077128384801,2.712247186826735,0.5689380446174297,1.2658122527199716,0.5152242407384808,-0.010081996161719342,-0.1781430809359621,13.23896441674272,1.4382431362409895,1.8951871925984158,10.9140843962389,5.214904478116958,1.3464227173404784,-4.434539731183992,-1.0184682173531359,2.552470968995833,0.03603116538975182,0.04768461118212328,0.7505880119814909,1.527794882776597,0.844502910685155
2,2024,03,28,02,N,N,0,Neon Tetra,individual1xindividual2,3,2.366956430164132,3.8653308744271713,0.6234672081099543,4.575147743044335,3.110773487181407,2.7153243616847003,0.32095462275633496,1.2987915255363505,0.7725606171415432,-0.2146717271473381,-0.3701754759854345,13.301477335326739,1.3828198461721426,1.898567347229445,10.934520905162607,5.248150720599313,1.2751001391194905,-4.528981308613048,-0.9905264980756506,2.57733740655983,0.46161526496211186,0.05665545133617408,0.5262309083948074,1.527794882776597,0.844502910685155
3,2024,03,28,02,N,N,0,Neon Tetra,individual1xindividual2,4,2.502349709942601,3.9226986946250393,0.5743272479297916,4.688194845287194,2.8647095084767575,2.968718882519603,0.40080218220741193,1.836983598132781,1.1039538748717574,-0.3477161679282843,0.49736248601822103,13.43896870793136,1.3632488783816845,1.8740615994679064,10.93661899798876,5.285947573006723,1.2997343515381146,-4.467865359018706,-0.7261118828771314,2.588352754842077,0.5758801885575274,0.10699708963713168,0.7330297232610238,1.527794882776597,0.844502910685155
4,2024,03,28,02,N,N,0,Neon Tetra,individual1xindividual2,5,2.6090327561772875,4.010065778768261,0.5561681205108495,4.816326655359552,2.7733983225119205,3.0122819982659323,0.40892860908859086,2.4247163849085016,0.1514039935583382,0.6162309277141739,0.3745315417270247,13.544099446231975,1.3172380255726261,1.8255049951640256,10.93506669005469,5.327303804340889,1.2693368746531761,-4.461799624623535,-0.6258023786558832,2.6451022299966818,0.2936506104463025,0.08250338002796812,2.2733123913501636,1.527794882776597,0.844502910685155
5,2024,03,28,02,N,N,0,Neon Tetra,individual1xindividual2,6,2.699703337720604,4.0836288403914525,0.5738077572026141,4.928861730663836,2.6950600806176226,3.0989570177429147,0.5479729002433237,0.5773665629067346,0.509546906571715,0.5557465447606809,-0.9424710295023665,13.637846281737136,1.2895080203033675,1.8510894625516623,10.93814294401653,5.37313686069482,1.2772817053490482,-4.413411461248391,-0.5401331629278069,2.640604895526458,0.5923016996282684,-0.0133307208180407,0.06781965633501973,1.527794882776597,0.844502910685155
6,2024,03,28,02,N,N,0,Neon Tetra,individual1xindividual2,7,2.814936210841274,4.078009337912298,0.5113037374727157,4.98151157211934,2.4256190010697867,2.8873191822776474,0.5723184298279164,0.8937344932355604,1.7203480593015263,-0.6579715244476084,-0.3102232435696512,13.761630895714548,1.332624165684877,1.7902919907332824,10.946694684873275,5.410633503597174,1.2789882532605663,-3.7325705047723794,-0.2506779688913132,2.6366594401452463,0.7246066561661176,0.0550712366315471,-0.8266135660659658,1.527794882776597,0.844502910685155
7,2024,03,28,02,N,N,0,Neon Tetra,individual1xindividual2,8,2.8896374269383442,4.045198373361238,0.4500026321409292,4.991606625921261,2.2722949336277773,2.756696269139969,0.46718110074691876,1.9801091458735627,0.9828811182898659,-0.38387211273455013,0.34894875610518317,13.859502814913265,1.3729332597597865,1.7316030609148625,10.969865387974922,5.418131633121024,1.281600428773933,-3.202269518696033,-0.08121561402259932,2.675483345393104,0.40699166827587147,0.2435312288676711,0.9972280275836966,1.527794882776597,0.844502910685155
8,2024,03,28,02,N,N,0,Neon Tetra,individual1xindividual2,9,3.03635631433173,3.9974150647322646,0.2882240643234149,5.028106997527572,2.2132057043702607,2.7835877658728716,0.6331271711563751,1.7607236860077338,0.9310503046504193,-0.19022764101175615,-0.35035791470755306,13.986551794414993,1.4169503002295305,1.6791874479826658,10.950195480083263,5.414365364961794,1.3909633836592508,-2.991415902324756,0.007083421016738334,2.790895885094771,0.9852745253559206,0.3538551164086443,0.8296733813573143,1.527794882776597,0.844502910685155
9,2024,03,28,02,N,N,0,Neon Tetra,individual1xindividual2,10,3.2371835755081335,3.705910267212288,0.2895358932823021,4.92919460395589,1.7460546913835966,2.3568119676773627,0.48807903187358,2.910575752434515,1.815656496911279,-0.015636503013936716,-0.03321148371061923,14.19071552529251,1.6776388188852926,1.656310038837614,10.953531949784379,5.383549086097581,1.3667741455553117,-0.8578851191271578,0.5427915853694839,2.8995915857852452,1.0096924981371267,0.30774668107812103,1.094919255523236,1.527794882776597,0.844502910685155
